,seq,item_id,category1,category2,item_definition,uni_lemma,word_1,word_2,word_3,word_for_llm,irregular,note,AoA,concreteness,concreteness_sd,iconicity,iconicity_sd,childBOI,childBOI_sd,adultBOI,adultBOI_sd,Auditory,Auditory_sd,Gustatory,Gustatory_sd,Haptic,Haptic_sd,Interoceptive,Interoceptive_sd,Olfactory,Olfactory_sd,Visual,Visual_sd,Foot_leg,Foot_leg_sd,Hand_arm,Hand_arm_sd,Head,Head_sd,Mouth,Mouth_sd,Torso,Torso_sd,phoneme,phoneme_sd,socialness,socialness_sd,semD,semD_sd,valence,valence_sd,arousal,arousal_sd,dominance,dominance_sd,imageability,imageability_sd,babiness,babiness_sd,frequency,frequency_sd,mlu,mlu_sd,contextD,contextD_sd,gpt-4o-2024-05-13_concreteness_sd,gpt-4o-2024-05-13_iconicity_sd,gpt-4o-2024-05-13_childBOI_sd,gpt-4o-2024-05-13_adultBOI_sd,gpt-4o-2024-05-13_Auditory_sd,gpt-4o-2024-05-13_Gustatory_sd,gpt-4o-2024-05-13_Haptic_sd,gpt-4o-2024-05-13_Interoceptive_sd,gpt-4o-2024-05-13_Olfactory_sd,gpt-4o-2024-05-13_Visual_sd,gpt-4o-2024-05-13_Foot_leg_sd,gpt-4o-2024-05-13_Hand_arm_sd,gpt-4o-2024-05-13_Head_sd,gpt-4o-2024-05-13_Mouth_sd,gpt-4o-2024-05-13_Torso_sd,gpt-4o-2024-05-13_socialness_sd,gpt-4o-2024-05-13_valence_sd,gpt-4o-2024-05-13_arousal_sd,gpt-4o-2024-05-13_dominance_sd,gpt-4o-2024-05-13_imageability_sd,gpt-4o-2024-05-13_babiness_sd,gpt-4o-mini-2024-07-18_concreteness_sd,gpt-4o-mini-2024-07-18_iconicity_sd,gpt-4o-mini-2024-07-18_childBOI_sd,gpt-4o-mini-2024-07-18_adultBOI_sd,gpt-4o-mini-2024-07-18_Auditory_sd,gpt-4o-mini-2024-07-18_Gustatory_sd,gpt-4o-mini-2024-07-18_Haptic_sd,gpt-4o-mini-2024-07-18_Interoceptive_sd,gpt-4o-mini-2024-07-18_Olfactory_sd,gpt-4o-mini-2024-07-18_Visual_sd,gpt-4o-mini-2024-07-18_Foot_leg_sd,gpt-4o-mini-2024-07-18_Hand_arm_sd,gpt-4o-mini-2024-07-18_Head_sd,gpt-4o-mini-2024-07-18_Mouth_sd,gpt-4o-mini-2024-07-18_Torso_sd,gpt-4o-mini-2024-07-18_socialness_sd,gpt-4o-mini-2024-07-18_valence_sd,gpt-4o-mini-2024-07-18_arousal_sd,gpt-4o-mini-2024-07-18_dominance_sd,gpt-4o-mini-2024-07-18_imageability_sd,gpt-4o-mini-2024-07-18_babiness_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_concreteness_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_iconicity_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_childBOI_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_adultBOI_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Auditory_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Gustatory_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Haptic_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Interoceptive_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Olfactory_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Visual_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Foot_leg_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Hand_arm_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Head_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Mouth_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Torso_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_socialness_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_valence_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_arousal_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_dominance_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_imageability_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_babiness_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_concreteness_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_iconicity_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_childBOI_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_adultBOI_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Auditory_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Gustatory_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Haptic_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Interoceptive_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Olfactory_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Visual_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Foot_leg_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Hand_arm_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Head_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Mouth_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Torso_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_socialness_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_valence_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_arousal_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_dominance_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_imageability_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_babiness_sd
10,11,item_11,sounds,other,woof woof,woof woof,woof woof,NA,NA,woof woof,False,NA,16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.93913043478261,NA,83.0,NA,0.5163977794943223,0.9189365834726815,1.577621275493231,0.6324555320336759,1.1352924243950935,0.0,0.42163702135578396,0.9486832980505138,0.0,1.247219128924647,0.6992058987801011,0.6749485577105528,1.0749676997731399,1.509230856356236,0.9189365834726815,0.48304589153964794,1.3333333333333333,1.4142135623730951,1.2649110640673518,0.9660917830792958,0.97182531580755,1.0350983390135313,0.4714045207910317,0.7071067811865476,0.0,1.4491376746189437,0.0,0.31622776601683794,0.44095855184409843,0.3333333333333333,0.5676462121975466,0.0,0.31622776601683794,0.44095855184409843,0.0,0.31622776601683794,0.816496580927726,0.4216370213557839,1.0327955589886446,0.8432740427115678,0.4830458915396479,1.4944341180973262,1.4944341180973264,0.5345224838248488,1.9760470401187074,1.632993161855452,0.5163977794943222,0.0,0.7559289460184545,0.0,0.0,1.7320508075688772,0.0,0.44095855184409843,0.0,0.0,0.0,1.51657508881031,0.6992058987801011,1.247219128924647,1.1547005383792515,0.699205898780101,2.115700942049815,1.2516655570345725,1.3165611772087666,0.3535533905932738,0.37796447300922725,0.9189365834726814,0.0,1.1972189997378648,0.0,0.0,1.66332999331662,0.0,0.8333333333333334,0.7071067811865476,0.8432740427115678,0.0,0.9189365834726815,1.0593499054713802,0.6666666666666666,0.816496580927726,1.3498971154211057,1.2516655570345725
11,12,item_12,sounds,other,yum yum,yum yum,yum yum,NA,NA,yum yum,False,NA,17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.47796610169492,NA,92.0,NA,0.5163977794943223,0.4714045207910317,1.8973665961010278,0.0,1.4298407059684812,1.9321835661585915,1.1352924243950935,1.5811388300841898,0.0,1.0327955589886444,0.31622776601683794,0.6749485577105528,0.9486832980505138,0.5163977794943222,0.9486832980505138,0.5270462766947299,1.1737877907772671,1.4337208778404378,1.8856180831641267,0.699205898780101,1.0327955589886444,0.816496580927726,0.48304589153964794,0.7071067811865476,0.0,0.48304589153964794,2.516611478423583,1.3165611772087666,0.8660254037844387,1.1303883305208782,1.3165611772087669,0.0,0.42163702135578396,0.33333333333333337,0.0,0.31622776601683794,0.816496580927726,0.31622776601683794,0.9189365834726815,0.699205898780101,0.5676462121975467,1.1737877907772671,1.4298407059684812,0.7559289460184546,2.6726124191242437,1.632993161855452,1.1690451944500122,2.6457513110645907,1.4960264830861911,0.9759000729485332,0.7559289460184546,1.0,0.0,1.6414763002993507,0.0,1.0137937550497034,0.0,0.8366600265340756,0.6749485577105528,1.7126976771553504,1.3498971154211057,1.1785113019775793,2.3401261667248794,1.2516655570345725,0.8232726023485646,0.3535533905932738,0.37796447300922725,1.6633299933166197,2.3475755815545347,1.523883926754995,1.0540925533894598,0.0,1.66332999331662,0.0,1.855921454276674,0.8498365855987975,1.3703203194062978,0.6749485577105528,1.1005049346146119,0.9428090415820634,1.0801234497346435,0.7888106377466155,1.3333333333333333,1.1352924243950937
12,13,item_13,animals,nouns,alligator,alligator,alligator,NA,NA,alligator,False,NA,26.0,4.96,0.19,3.54545454545454,1.80906806746658,3.553191489,2.420999709,3.608695652,2.189627001,2.375,1.74642492,1.1875,1.682012683,1.875,2.217355783,0.5,1.264911064,0.5,1.095445115,4.8125,0.403112887,0.631578947,1.300022492,1.315789474,1.765491168,2.315789474,2.315789474,1.0,1.855921454,0.526315789,1.306752593,7.0,NA,1.54166666666666,0.883627241233131,1.72276206560523,NA,4.23,1.88,5.36,2.3,4.1,2.49,NA,NA,1.307692308,NA,1167.05538700808,NA,6.02597402597403,NA,174.0,NA,0.0,0.4216370213557839,1.224744871391589,1.247219128924647,1.0593499054713802,0.0,0.5163977794943223,0.9189365834726815,0.5676462121975466,0.6749485577105528,0.4830458915396479,0.5270462766947299,1.0593499054713802,0.6992058987801011,0.8232726023485646,0.42163702135578396,1.1352924243950935,0.8755950357709131,0.3162277660168379,0.5270462766947298,0.7071067811865476,0.0,0.5163977794943222,0.9428090415820634,1.0801234497346432,0.48304589153964794,0.0,0.5163977794943223,0.44095855184409843,0.3333333333333333,0.8232726023485645,0.0,0.31622776601683794,0.33333333333333337,0.0,0.31622776601683794,0.3162277660168379,1.4298407059684812,0.9944289260117533,0.42163702135578385,0.0,0.9660917830792958,0.31622776601683794,0.9759000729485333,1.1352924243950935,1.3093073414159542,1.7126976771553506,0.0,0.9511897312113418,0.0,0.7867957924694431,1.1352924243950935,0.0,0.44095855184409843,0.0,0.0,0.0,0.4472135954999579,0.7378647873726218,1.4142135623730951,1.398411797560202,0.5163977794943223,0.48795003647426666,0.48304589153964794,0.8498365855987975,0.8755950357709131,1.1737877907772674,1.2649110640673518,0.0,0.966091783079296,0.0,0.8498365855987975,0.5270462766947299,0.7440238091428449,0.7264831572567789,0.44095855184409843,0.31622776601683794,0.0,1.509230856356236,0.8232726023485646,0.5676462121975466,0.8432740427115678,0.4714045207910317,0.97182531580755
13,14,item_14,animals,nouns,animal,animal,animal,NA,NA,animal,False,NA,25.0,4.61,0.8,3.08333333333333,1.72986249234563,6.155555556,1.506886549,5.958333333,1.545798419,3.444444444,1.68809751,1.111111111,1.529663127,3.277777778,1.742397117,0.333333333,1.028991511,2.055555556,1.696786659,4.555555556,0.704792186,1.25,1.970172314,3.1,2.149663376,3.45,3.45,1.3,1.949358869,1.45,1.877147893,6.0,NA,NA,NA,1.5430481936149583,NA,7.06,1.95,4.3,2.7,5.72,2.32,NA,NA,4.888888889,NA,1662.18158876719,NA,9.49367088607595,NA,414.0,NA,0.0,0.5163977794943223,2.41522945769824,1.5670212364724212,1.3374935098492586,0.0,0.5270462766947299,0.9660917830792959,0.674948557710553,0.7888106377466155,0.5270462766947299,0.6324555320336759,1.1595018087284057,0.6749485577105528,0.6992058987801011,0.5163977794943223,1.1785113019775793,1.0749676997731399,0.0,0.6666666666666666,0.6324555320336758,0.7888106377466155,0.31622776601683794,1.7511900715418263,0.8232726023485646,0.6992058987801011,0.0,0.7264831572567789,0.44095855184409843,0.3333333333333333,1.563471919941143,0.0,0.31622776601683794,0.44095855184409843,0.0,0.31622776601683794,0.699205898780101,1.7126976771553506,0.3162277660168379,0.5163977794943223,0.5676462121975466,1.3984117975602022,0.9486832980505138,0.48795003647426666,1.4638501094227998,1.378404875209022,0.8366600265340756,0.0,0.7559289460184545,0.0,0.7071067811865476,1.2692955176439846,0.0,0.44095855184409843,0.0,0.0,0.0,0.5477225575051661,0.0,0.4714045207910317,0.6749485577105528,0.9486832980505138,0.5345224838248488,0.5163977794943222,0.31622776601683794,0.97182531580755,1.1352924243950935,0.9486832980505139,0.0,0.966091783079296,0.0,0.8755950357709132,0.5163977794943222,0.7071067811865476,0.8660254037844386,0.44095855184409843,0.31622776601683794,0.0,1.3165611772087666,0.3162277660168379,0.31622776601683794,0.31622776601683794,0.6666666666666666,0.5676462121975467
14,15,item_15,animals,nouns,ant,ant,ant,NA,NA,ant,False,NA,26.0,4.86,0.52,4.36363636363636,2.50090892567991,5.785714286,1.872948613,4.84,1.951068084,0.466666667,1.35576371,0.133333333,0.516397779,2.133333333,2.099886618,0.133333333,0.516397779,0.466666667,1.35576371,4.266666667,1.222799287,0.842105263,1.462993806,1.368421053,1.570934835,2.263157895,2.263157895,0.263157895,1.147078669,0.421052632,1.304513084,3.0,NA,1.79166666666666,1.64129235046963,1.5876037934011966,NA,3.9,1.14,3.27,2.39,5.3,2.37,6.7,1.2,1.6,NA,1807.80696410285,NA,7.03947368421053,NA,96.0,NA,0.0,0.31622776601683794,1.1005049346146119,1.567021236472421,0.6749485577105528,0.0,0.6324555320336759,0.9660917830792959,0.5676462121975466,0.7888106377466155,0.5163977794943222,0.48304589153964794,1.0327955589886446,0.5270462766947299,0.7888106377466155,0.42163702135578396,1.1352924243950935,0.7378647873726218,0.0,0.5163977794943222,0.42163702135578396,0.0,0.6749485577105528,0.8432740427115678,0.5676462121975467,0.48304589153964794,0.0,0.5163977794943223,0.44095855184409843,0.3333333333333333,0.5163977794943223,0.0,0.31622776601683794,0.33333333333333337,0.0,0.31622776601683794,0.0,1.1972189997378646,0.0,0.6324555320336759,0.5163977794943222,0.48304589153964794,0.31622776601683794,0.951189731211342,1.35400640077266,0.9258200997725514,1.2110601416389968,0.0,0.8997354108424372,0.0,0.9161253813129043,1.3017082793177759,0.0,0.44095855184409843,0.0,0.0,0.0,0.0,0.48304589153964794,0.8498365855987975,0.0,0.8232726023485646,0.48795003647426666,0.48304589153964794,1.0327955589886446,1.0327955589886446,0.9486832980505138,0.8498365855987975,0.0,0.9660917830792959,0.0,0.31622776601683794,0.5163977794943223,0.7440238091428449,0.7264831572567789,0.44095855184409843,0.31622776601683794,0.0,1.349897115421106,0.4714045207910317,0.48304589153964794,0.48304589153964794,0.48304589153964794,0.7378647873726218
15,16,item_16,animals,nouns,bear,bear,bear,NA,NA,bear,False,NA,20.0,4.88,0.43,3.9090909090909,1.70026735865542,4.25,2.418227882,3.608695652,1.777105165,3.263157895,1.790161547,0.368421053,1.164785451,1.526315789,1.866917276,0.368421053,1.211542924,0.631578947,1.300022492,4.315789474,1.204280863,1.142857143,1.904880949,1.142857143,1.8516402,2.285714286,2.285714286,1.047619048,1.82964998,0.952380952,1.687488977,3.0,NA,NA,NA,2.1140820073170707,NA,5.33,2.25,4.5,3.07,3.59,2.15,6.7,1.0,4.8,NA,2252.98449625471,NA,6.46461688628599,NA,861.0,NA,0.0,0.4216370213557839,1.9692073983655907,1.2516655570345725,1.0749676997731399,0.0,0.48304589153964794,0.97182531580755,0.6749485577105528,0.6749485577105528,0.4830458915396479,0.5270462766947299,1.1785113019775793,0.6749485577105528,0.6992058987801011,0.42163702135578396,1.1785113019775793,1.1595018087284057,0.6324555320336759,0.5163977794943222,1.4757295747452437,0.0,0.5163977794943223,1.2649110640673518,1.0801234497346432,0.5163977794943223,0.0,0.699205898780101,0.44095855184409843,0.44095855184409843,0.6666666666666666,0.0,0.31622776601683794,0.33333333333333337,0.0,0.31622776601683794,0.3162277660168379,1.247219128924647,0.9486832980505138,0.4714045207910317,0.5270462766947299,1.7159383568311666,0.31622776601683794,0.951189731211342,0.9944289260117531,1.1259916264596033,1.8898223650461359,0.0,0.9511897312113418,0.0,0.7867957924694431,1.118033988749895,0.0,0.44095855184409843,0.0,0.0,0.0,0.4472135954999579,0.9660917830792958,1.1005049346146119,1.247219128924647,0.6324555320336759,0.5345224838248488,0.48304589153964794,0.8498365855987975,1.07496769977314,1.1005049346146119,0.8432740427115679,0.0,1.0593499054713802,0.0,0.8432740427115678,0.5163977794943222,0.7440238091428449,0.7071067811865476,0.44095855184409843,0.31622776601683794,0.0,1.509230856356236,0.7378647873726218,0.6749485577105528,0.8232726023485646,0.3162277660168379,1.0801234497346435
16,17,item_17,animals,nouns,bee,bee,bee,NA,NA,bee,False,NA,22.0,4.88,0.71,4.5,2.27303028283097,5.382352941,1.922982309,4.130434783,2.341412701,2.777777778,2.016273661,0.0,0.0,0.611111111,1.144752164,0.277777778,0.95828005,0.0,0.0,4.5,0.707106781,0.818181818,1.531770331,2.0,2.047065263,2.5,2.5,0.545454545,1.335496081,0.818181818,1.531770331,2.0,NA,NA,NA,1.6764397323175573,NA,3.68,1.67,5.65,2.4,5.32,1.63,6.9,0.5,1.8,NA,3339.03763206009,NA,5.58728179551122,NA,401.0,NA,0.0,0.48304589153964794,1.429840705968481,1.2516655570345725,1.0749676997731399,0.0,0.6324555320336759,0.8432740427115679,0.6666666666666666,0.6749485577105528,0.5163977794943222,0.5163977794943223,1.0593499054713802,0.6992058987801011,0.8232726023485646,0.42163702135578396,1.286683937707919,0.9189365834726815,0.0,0.6749485577105528,0.6749485577105528,0.0,0.48304589153964794,0.8232726023485646,1.0593499054713802,0.5270462766947299,0.0,0.699205898780101,0.44095855184409843,0.44095855184409843,0.699205898780101,0.0,0.31622776601683794,0.33333333333333337,0.0,0.31622776601683794,0.0,1.35400640077266,0.97182531580755,0.5676462121975466,0.3162277660168379,0.674948557710553,0.31622776601683794,0.9759000729485333,1.2649110640673518,1.0606601717798212,1.7728105208558367,0.0,0.9511897312113418,0.0,1.1666666666666667,1.2692955176439846,0.0,0.44095855184409843,0.0,0.0,0.0,0.0,0.6992058987801011,0.7888106377466155,0.6324555320336759,0.8755950357709131,0.48795003647426666,0.48304589153964794,0.8498365855987975,1.0540925533894598,0.9486832980505138,0.9486832980505139,0.0,0.9660917830792959,0.0,0.31622776601683794,0.48304589153964794,0.7440238091428449,0.7264831572567789,0.44095855184409843,0.31622776601683794,0.0,1.349897115421106,0.9189365834726815,0.5163977794943222,0.48304589153964794,0.48304589153964794,0.8432740427115679
17,18,item_18,animals,nouns,bird,bird,bird,NA,NA,bird,False,NA,18.0,5.0,0.0,3.4,1.95505043981535,5.038461538,2.199650322,4.896551724,1.915068585,3.68,1.796292478,0.8,1.471960144,1.4,1.755942292,0.16,0.6244998,0.8,1.443375673,4.12,1.394034911,0.375,0.969648076,1.583333333,1.691838893,3.375,3.375,0.541666667,1.318073913,0.291666667,0.690253052,3.0,NA,NA,NA,1.4131662941211274,NA,6.75,1.78,3.83,2.48,5.88,2.55,6.4,1.5,2.375,NA,3514.69039001116,NA,6.10367346938776,NA,604.0,NA,0.0,0.5163977794943223,1.429840705968481,1.2516655570345725,0.7888106377466155,0.0,0.6749485577105528,0.8232726023485646,0.6666666666666666,0.699205898780101,0.4830458915396479,0.48304589153964794,1.1737877907772671,0.6749485577105528,0.8232726023485646,0.42163702135578396,1.2649110640673518,1.2649110640673518,0.0,0.7071067811865476,0.7071067811865476,0.0,0.6324555320336759,0.816496580927726,1.0801234497346432,0.9428090415820634,0.0,0.5163977794943223,0.44095855184409843,0.3333333333333333,0.7378647873726218,0.0,0.31622776601683794,0.44095855184409843,0.0,0.31622776601683794,0.0,1.247219128924647,0.48304589153964794,0.48304589153964794,0.48304589153964794,0.7071067811865476,0.31622776601683794,1.0690449676496974,1.1352924243950933,1.0606601717798212,1.7126976771553508,0.0,0.9511897312113418,0.0,0.7440238091428449,1.1005049346146119,0.0,0.44095855184409843,0.0,0.0,0.0,0.4472135954999579,0.48304589153964794,0.7071067811865476,0.6749485577105528,0.6324555320336759,0.5345224838248488,0.48304589153964794,0.8498365855987975,1.2292725943057181,1.1352924243950935,0.9660917830792959,0.0,0.9660917830792959,0.0,0.31622776601683794,0.5163977794943222,0.7440238091428449,0.8660254037844386,0.44095855184409843,0.31622776601683794,0.0,1.349897115421106,0.48304589153964794,0.5163977794943223,0.6324555320336759,0.42163702135578385,0.7378647873726217
18,19,item_19,animals,nouns,bug,bug,bug,NA,NA,bug,False,NA,23.0,5.0,0.0,4.27272727272727,1.67874411932903,5.59375,1.864081111,5.296296296,1.750050874,2.19047619,1.778174559,0.571428571,1.247855303,2.571428571,1.776835068,0.333333333,0.856348839,0.238095238,0.538958431,4.19047619,1.167006753,1.421052632,1.773752753,2.210526316,1.812884361,2.421052632,2.421052632,1.105263158,1.728671193,0.631578947,1.256561725,3.0,NA,NA,NA,1.8423572534226076,NA,3.45,1.47,6.06,2.39,4.08,1.98,6.7,0.8,3.076923077,NA,1809.20099681014,NA,5.80332409972299,NA,267.0,NA,0.0,0.6992058987801011,1.0540925533894598,1.2516655570345725,1.0327955589886444,0.0,0.4714045207910317,0.8498365855987975,0.5676462121975466,0.7888106377466155,0.5163977794943222,0.8755950357709131,1.0749676997731399,0.6992058987801011,0.8232726023485646,0.42163702135578396,1.3984117975602022,0.5676462121975466,0.0,0.48304589153964794,0.6749485577105528,0.0,0.6324555320336759,1.0593499054713802,1.0749676997731399,0.5163977794943223,0.0,1.286683937707919,0.5,0.7264831572567789,0.5270462766947299,0.31622776601683794,0.42163702135578396,0.44095855184409843,0.0,0.42163702135578396,0.0,0.7378647873726218,0.7378647873726218,1.0801234497346435,0.5163977794943223,0.9486832980505137,0.31622776601683794,0.951189731211342,1.1352924243950935,1.1952286093343936,2.073644135332772,0.0,0.8997354108424372,0.0,0.9161253813129043,1.1666666666666667,0.0,0.44095855184409843,0.0,0.0,0.0,0.0,0.5163977794943222,0.9189365834726815,0.0,0.7378647873726218,0.48795003647426666,0.48304589153964794,0.6992058987801011,1.2649110640673518,0.9486832980505138,0.9189365834726815,0.0,0.8432740427115679,0.0,0.31622776601683794,0.48304589153964794,0.7440238091428449,0.8660254037844386,0.44095855184409843,0.31622776601683794,0.0,1.349897115421106,0.8232726023485646,0.5163977794943222,0.48304589153964794,0.48304589153964794,0.8432740427115679
19,20,item_20,animals,nouns,bunny,bunny,bunny,NA,NA,bunny,False,NA,22.0,4.97,0.19,3.5,2.22361067735438,5.653846154,1.440619525,4.5,1.895413568,1.6,1.846761034,0.5,1.235441536,3.2,1.7651599,0.3,0.923380517,1.1,1.552586975,4.6,0.940324692,0.526315789,1.123902974,2.105263158,2.078854835,3.315789474,3.315789474,0.210526316,0.917662935,0.263157895,0.733492806,4.0,NA,NA,NA,1.323820734921556,NA,7.3,1.49,3.86,2.72,5.78,2.82,NA,NA,2.8,NA,2813.3898157533,NA,5.4306864064603,NA,586.0,NA,0.0,0.48304589153964794,1.4907119849998598,1.286683937707919,1.0540925533894598,0.0,0.6666666666666666,0.9189365834726815,0.6324555320336759,0.6749485577105528,0.4830458915396479,0.48304589153964794,1.0749676997731399,0.6749485577105528,0.8232726023485646,0.4830458915396479,1.1547005383792515,1.4491376746189437,1.2649110640673518,0.5270462766947299,1.4337208778404378,0.0,0.42163702135578385,1.3165611772087669,1.3165611772087666,0.48304589153964794,0.0,0.5163977794943223,0.44095855184409843,0.3333333333333333,0.9189365834726815,0.0,0.31622776601683794,0.44095855184409843,0.0,0.31622776601683794,1.3498971154211055,0.31622776601683794,0.8232726023485646,0.699205898780101,0.3162277660168379,1.563471919941143,0.31622776601683794,0.9759000729485333,1.636391694484477,1.3024701806293193,1.8027756377319948,0.0,0.9511897312113418,0.0,0.7440238091428449,1.286683937707919,0.0,0.44095855184409843,0.0,0.0,0.0,1.224744871391589,1.3374935098492586,1.1595018087284057,1.1595018087284057,0.5163977794943223,1.632993161855452,0.48304589153964794,0.8498365855987975,1.3374935098492586,1.1352924243950935,1.1352924243950933,0.0,1.0540925533894598,0.0,0.8432740427115678,0.5163977794943222,0.7440238091428449,0.8333333333333334,0.44095855184409843,0.31622776601683794,0.0,1.5811388300841898,0.5163977794943222,0.5163977794943223,0.816496580927726,0.42163702135578385,0.9189365834726815
20,21,item_21,animals,nouns,butterfly,butterfly,butterfly,NA,NA,butterfly,False,NA,24.0,4.93,0.26,4.72727272727272,1.79392915639994,5.785714286,1.343217333,4.25,2.090350501,0.1875,0.403112887,0.125,0.341565026,1.25,1.732050808,0.5625,1.152894907,0.0,0.0,4.5625,1.263262971,0.4,1.142481141,1.25,1.831737743,2.35,2.35,0.25,0.638666374,0.3,0.732695097,7.0,NA,NA,NA,1.5783127607383631,NA,7.23,1.67,3.2,2.5,5.51,2.52,NA,NA,NA,NA,1668.73798775404,NA,4.81493506493506,NA,219.0,NA,0.0,0.5163977794943223,1.247219128924647,1.2516655570345725,0.9944289260117533,0.0,0.6666666666666666,0.9189365834726815,0.5676462121975466,0.6749485577105528,0.4830458915396479,0.5163977794943223,1.0749676997731399,0.6992058987801011,0.8232726023485646,0.42163702135578396,1.286683937707919,1.5238839267549946,0.3162277660168379,0.5163977794943223,0.816496580927726,0.0,0.48304589153964794,1.1352924243950935,1.0801234497346432,0.48304589153964794,0.0,0.5270462766947299,0.44095855184409843,0.3333333333333333,0.8232726023485646,0.0,0.31622776601683794,0.33333333333333337,0.0,0.31622776601683794,0.3162277660168379,0.4216370213557839,0.7378647873726218,0.8755950357709131,0.0,1.7126976771553504,0.31622776601683794,0.9511897312113419,1.2516655570345725,1.0606601717798212,1.0749676997731399,0.0,0.9511897312113418,0.0,0.9161253813129043,1.1005049346146119,0.0,0.44095855184409843,0.0,0.0,0.0,0.44721359549995804,1.1005049346146119,1.1005049346146119,1.286683937707919,0.5163977794943223,0.5345224838248488,0.48304589153964794,0.8232726023485646,1.1005049346146119,1.1352924243950935,1.0327955589886444,0.0,0.9660917830792959,0.0,0.31622776601683794,0.5163977794943222,0.7440238091428449,0.8660254037844386,0.44095855184409843,0.0,0.0,1.349897115421106,0.48304589153964794,0.5163977794943223,0.6992058987801011,0.42163702135578385,0.966091783079296
