seq1,seq2,item_id,category1,category2,item_definition,uni_lemma,word_1,word_2,word_3,word_for_llm,irregular,note,AoA,concreteness,concreteness_sd,iconicity,iconicity_sd,childBOI,childBOI_sd,adultBOI,adultBOI_sd,Auditory,Auditory_sd,Gustatory,Gustatory_sd,Haptic,Haptic_sd,Interoceptive,Interoceptive_sd,Olfactory,Olfactory_sd,Visual,Visual_sd,Foot_leg,Foot_leg_sd,Hand_arm,Hand_arm_sd,Head,Head_sd,Mouth,Mouth_sd,Torso,Torso_sd,phoneme,phoneme_sd,socialness,socialness_sd,semD,semD_sd,valence,valence_sd,arousal,arousal_sd,dominance,dominance_sd,imageability,imageability_sd,babiness,babiness_sd,frequency,frequency_sd,mlu,mlu_sd,contextD,contextD_sd,gpt-4o-2024-05-13_concreteness_sd,gpt-4o-2024-05-13_iconicity_sd,gpt-4o-2024-05-13_childBOI_sd,gpt-4o-2024-05-13_adultBOI_sd,gpt-4o-2024-05-13_Auditory_sd,gpt-4o-2024-05-13_Gustatory_sd,gpt-4o-2024-05-13_Haptic_sd,gpt-4o-2024-05-13_Interoceptive_sd,gpt-4o-2024-05-13_Olfactory_sd,gpt-4o-2024-05-13_Visual_sd,gpt-4o-2024-05-13_Foot_leg_sd,gpt-4o-2024-05-13_Hand_arm_sd,gpt-4o-2024-05-13_Head_sd,gpt-4o-2024-05-13_Mouth_sd,gpt-4o-2024-05-13_Torso_sd,gpt-4o-2024-05-13_socialness_sd,gpt-4o-2024-05-13_valence_sd,gpt-4o-2024-05-13_arousal_sd,gpt-4o-2024-05-13_dominance_sd,gpt-4o-2024-05-13_imageability_sd,gpt-4o-2024-05-13_babiness_sd,gpt-4o-mini-2024-07-18_concreteness_sd,gpt-4o-mini-2024-07-18_iconicity_sd,gpt-4o-mini-2024-07-18_childBOI_sd,gpt-4o-mini-2024-07-18_adultBOI_sd,gpt-4o-mini-2024-07-18_Auditory_sd,gpt-4o-mini-2024-07-18_Gustatory_sd,gpt-4o-mini-2024-07-18_Haptic_sd,gpt-4o-mini-2024-07-18_Interoceptive_sd,gpt-4o-mini-2024-07-18_Olfactory_sd,gpt-4o-mini-2024-07-18_Visual_sd,gpt-4o-mini-2024-07-18_Foot_leg_sd,gpt-4o-mini-2024-07-18_Hand_arm_sd,gpt-4o-mini-2024-07-18_Head_sd,gpt-4o-mini-2024-07-18_Mouth_sd,gpt-4o-mini-2024-07-18_Torso_sd,gpt-4o-mini-2024-07-18_socialness_sd,gpt-4o-mini-2024-07-18_valence_sd,gpt-4o-mini-2024-07-18_arousal_sd,gpt-4o-mini-2024-07-18_dominance_sd,gpt-4o-mini-2024-07-18_imageability_sd,gpt-4o-mini-2024-07-18_babiness_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_concreteness_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_iconicity_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_childBOI_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_adultBOI_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Auditory_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Gustatory_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Haptic_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Interoceptive_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Olfactory_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Visual_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Foot_leg_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Hand_arm_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Head_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Mouth_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_Torso_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_socialness_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_valence_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_arousal_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_dominance_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_imageability_sd,meta-llama_Meta-Llama-3.1-70B-Instruct_babiness_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_concreteness_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_iconicity_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_childBOI_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_adultBOI_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Auditory_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Gustatory_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Haptic_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Interoceptive_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Olfactory_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Visual_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Foot_leg_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Hand_arm_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Head_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Mouth_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_Torso_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_socialness_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_valence_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_arousal_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_dominance_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_imageability_sd,meta-llama_Meta-Llama-3.1-405B-Instruct_babiness_sd
10,11,item_11,sounds,other,woof woof,woof woof,woof woof,NA,NA,woof woof,FALSE,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.939130435,NA,83,NA,0.516397779,0.918936583,1.577621275,0.632455532,1.135292424,0,0.421637021,0.948683298,0,1.247219129,0.699205899,0.674948558,1.0749677,1.509230856,0.918936583,0.483045892,1.333333333,1.414213562,1.264911064,0.966091783,0.971825316,1.035098339,0.471404521,0.707106781,0,1.449137675,0,0.316227766,0.440958552,0.333333333,0.567646212,0,0.316227766,0.440958552,0,0.316227766,0.816496581,0.421637021,1.032795559,0.843274043,0.483045892,1.494434118,1.494434118,0.534522484,1.97604704,1.632993162,0.516397779,0,0.755928946,0,0,1.732050808,0,0.440958552,0,0,0,1.516575089,0.699205899,1.247219129,1.154700538,0.699205899,2.115700942,1.251665557,1.316561177,0.353553391,0.377964473,0.918936583,0,1.197219,0,0,1.663329993,0,0.833333333,0.707106781,0.843274043,0,0.918936583,1.059349905,0.666666667,0.816496581,1.349897115,1.251665557
11,12,item_12,sounds,other,yum yum,yum yum,yum yum,NA,NA,yum yum,FALSE,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.477966102,NA,92,NA,0.516397779,0.471404521,1.897366596,0,1.429840706,1.932183566,1.135292424,1.58113883,0,1.032795559,0.316227766,0.674948558,0.948683298,0.516397779,0.948683298,0.527046277,1.173787791,1.433720878,1.885618083,0.699205899,1.032795559,0.816496581,0.483045892,0.707106781,0,0.483045892,2.516611478,1.316561177,0.866025404,1.130388331,1.316561177,0,0.421637021,0.333333333,0,0.316227766,0.816496581,0.316227766,0.918936583,0.699205899,0.567646212,1.173787791,1.429840706,0.755928946,2.672612419,1.632993162,1.169045194,2.645751311,1.496026483,0.975900073,0.755928946,1,0,1.6414763,0,1.013793755,0,0.836660027,0.674948558,1.712697677,1.349897115,1.178511302,2.340126167,1.251665557,0.823272602,0.353553391,0.377964473,1.663329993,2.347575582,1.523883927,1.054092553,0,1.663329993,0,1.855921454,0.849836586,1.370320319,0.674948558,1.100504935,0.942809042,1.08012345,0.788810638,1.333333333,1.135292424
12,13,item_13,animals,nouns,alligator,alligator,alligator,NA,NA,alligator,FALSE,NA,26,4.96,0.19,3.545454545,1.809068067,3.553191489,2.420999709,3.608695652,2.189627001,2.375,1.74642492,1.1875,1.682012683,1.875,2.217355783,0.5,1.264911064,0.5,1.095445115,4.8125,0.403112887,0.631578947,1.300022492,1.315789474,1.765491168,2.315789474,2.315789474,1,1.855921454,0.526315789,1.306752593,7,NA,1.541666667,0.883627241,1.722762066,NA,4.23,1.88,5.36,2.3,4.1,2.49,NA,NA,1.307692308,NA,1167.055387,NA,6.025974026,NA,174,NA,0,0.421637021,1.224744871,1.247219129,1.059349905,0,0.516397779,0.918936583,0.567646212,0.674948558,0.483045892,0.527046277,1.059349905,0.699205899,0.823272602,0.421637021,1.135292424,0.875595036,0.316227766,0.527046277,0.707106781,0,0.516397779,0.942809042,1.08012345,0.483045892,0,0.516397779,0.440958552,0.333333333,0.823272602,0,0.316227766,0.333333333,0,0.316227766,0.316227766,1.429840706,0.994428926,0.421637021,0,0.966091783,0.316227766,0.975900073,1.135292424,1.309307341,1.712697677,0,0.951189731,0,0.786795792,1.135292424,0,0.440958552,0,0,0,0.447213595,0.737864787,1.414213562,1.398411798,0.516397779,0.487950036,0.483045892,0.849836586,0.875595036,1.173787791,1.264911064,0,0.966091783,0,0.849836586,0.527046277,0.744023809,0.726483157,0.440958552,0.316227766,0,1.509230856,0.823272602,0.567646212,0.843274043,0.471404521,0.971825316
13,14,item_14,animals,nouns,animal,animal,animal,NA,NA,animal,FALSE,NA,25,4.61,0.8,3.083333333,1.729862492,6.155555556,1.506886549,5.958333333,1.545798419,3.444444444,1.68809751,1.111111111,1.529663127,3.277777778,1.742397117,0.333333333,1.028991511,2.055555556,1.696786659,4.555555556,0.704792186,1.25,1.970172314,3.1,2.149663376,3.45,3.45,1.3,1.949358869,1.45,1.877147893,6,NA,NA,NA,1.543048194,NA,7.06,1.95,4.3,2.7,5.72,2.32,NA,NA,4.888888889,NA,1662.181589,NA,9.493670886,NA,414,NA,0,0.516397779,2.415229458,1.567021236,1.33749351,0,0.527046277,0.966091783,0.674948558,0.788810638,0.527046277,0.632455532,1.159501809,0.674948558,0.699205899,0.516397779,1.178511302,1.0749677,0,0.666666667,0.632455532,0.788810638,0.316227766,1.751190072,0.823272602,0.699205899,0,0.726483157,0.440958552,0.333333333,1.56347192,0,0.316227766,0.440958552,0,0.316227766,0.699205899,1.712697677,0.316227766,0.516397779,0.567646212,1.398411798,0.948683298,0.487950036,1.463850109,1.378404875,0.836660027,0,0.755928946,0,0.707106781,1.269295518,0,0.440958552,0,0,0,0.547722558,0,0.471404521,0.674948558,0.948683298,0.534522484,0.516397779,0.316227766,0.971825316,1.135292424,0.948683298,0,0.966091783,0,0.875595036,0.516397779,0.707106781,0.866025404,0.440958552,0.316227766,0,1.316561177,0.316227766,0.316227766,0.316227766,0.666666667,0.567646212
14,15,item_15,animals,nouns,ant,ant,ant,NA,NA,ant,FALSE,NA,26,4.86,0.52,4.363636364,2.500908926,5.785714286,1.872948613,4.84,1.951068084,0.466666667,1.35576371,0.133333333,0.516397779,2.133333333,2.099886618,0.133333333,0.516397779,0.466666667,1.35576371,4.266666667,1.222799287,0.842105263,1.462993806,1.368421053,1.570934835,2.263157895,2.263157895,0.263157895,1.147078669,0.421052632,1.304513084,3,NA,1.791666667,1.64129235,1.587603793,NA,3.9,1.14,3.27,2.39,5.3,2.37,6.7,1.2,1.6,NA,1807.806964,NA,7.039473684,NA,96,NA,0,0.316227766,1.100504935,1.567021236,0.674948558,0,0.632455532,0.966091783,0.567646212,0.788810638,0.516397779,0.483045892,1.032795559,0.527046277,0.788810638,0.421637021,1.135292424,0.737864787,0,0.516397779,0.421637021,0,0.674948558,0.843274043,0.567646212,0.483045892,0,0.516397779,0.440958552,0.333333333,0.516397779,0,0.316227766,0.333333333,0,0.316227766,0,1.197219,0,0.632455532,0.516397779,0.483045892,0.316227766,0.951189731,1.354006401,0.9258201,1.211060142,0,0.899735411,0,0.916125381,1.301708279,0,0.440958552,0,0,0,0,0.483045892,0.849836586,0,0.823272602,0.487950036,0.483045892,1.032795559,1.032795559,0.948683298,0.849836586,0,0.966091783,0,0.316227766,0.516397779,0.744023809,0.726483157,0.440958552,0.316227766,0,1.349897115,0.471404521,0.483045892,0.483045892,0.483045892,0.737864787
15,16,item_16,animals,nouns,bear,bear,bear,NA,NA,bear,FALSE,NA,20,4.88,0.43,3.909090909,1.700267359,4.25,2.418227882,3.608695652,1.777105165,3.263157895,1.790161547,0.368421053,1.164785451,1.526315789,1.866917276,0.368421053,1.211542924,0.631578947,1.300022492,4.315789474,1.204280863,1.142857143,1.904880949,1.142857143,1.8516402,2.285714286,2.285714286,1.047619048,1.82964998,0.952380952,1.687488977,3,NA,NA,NA,2.114082007,NA,5.33,2.25,4.5,3.07,3.59,2.15,6.7,1,4.8,NA,2252.984496,NA,6.464616886,NA,861,NA,0,0.421637021,1.969207398,1.251665557,1.0749677,0,0.483045892,0.971825316,0.674948558,0.674948558,0.483045892,0.527046277,1.178511302,0.674948558,0.699205899,0.421637021,1.178511302,1.159501809,0.632455532,0.516397779,1.475729575,0,0.516397779,1.264911064,1.08012345,0.516397779,0,0.699205899,0.440958552,0.440958552,0.666666667,0,0.316227766,0.333333333,0,0.316227766,0.316227766,1.247219129,0.948683298,0.471404521,0.527046277,1.715938357,0.316227766,0.951189731,0.994428926,1.125991626,1.889822365,0,0.951189731,0,0.786795792,1.118033989,0,0.440958552,0,0,0,0.447213595,0.966091783,1.100504935,1.247219129,0.632455532,0.534522484,0.483045892,0.849836586,1.0749677,1.100504935,0.843274043,0,1.059349905,0,0.843274043,0.516397779,0.744023809,0.707106781,0.440958552,0.316227766,0,1.509230856,0.737864787,0.674948558,0.823272602,0.316227766,1.08012345
16,17,item_17,animals,nouns,bee,bee,bee,NA,NA,bee,FALSE,NA,22,4.88,0.71,4.5,2.273030283,5.382352941,1.922982309,4.130434783,2.341412701,2.777777778,2.016273661,0,0,0.611111111,1.144752164,0.277777778,0.95828005,0,0,4.5,0.707106781,0.818181818,1.531770331,2,2.047065263,2.5,2.5,0.545454545,1.335496081,0.818181818,1.531770331,2,NA,NA,NA,1.676439732,NA,3.68,1.67,5.65,2.4,5.32,1.63,6.9,0.5,1.8,NA,3339.037632,NA,5.587281796,NA,401,NA,0,0.483045892,1.429840706,1.251665557,1.0749677,0,0.632455532,0.843274043,0.666666667,0.674948558,0.516397779,0.516397779,1.059349905,0.699205899,0.823272602,0.421637021,1.286683938,0.918936583,0,0.674948558,0.674948558,0,0.483045892,0.823272602,1.059349905,0.527046277,0,0.699205899,0.440958552,0.440958552,0.699205899,0,0.316227766,0.333333333,0,0.316227766,0,1.354006401,0.971825316,0.567646212,0.316227766,0.674948558,0.316227766,0.975900073,1.264911064,1.060660172,1.772810521,0,0.951189731,0,1.166666667,1.269295518,0,0.440958552,0,0,0,0,0.699205899,0.788810638,0.632455532,0.875595036,0.487950036,0.483045892,0.849836586,1.054092553,0.948683298,0.948683298,0,0.966091783,0,0.316227766,0.483045892,0.744023809,0.726483157,0.440958552,0.316227766,0,1.349897115,0.918936583,0.516397779,0.483045892,0.483045892,0.843274043
17,18,item_18,animals,nouns,bird,bird,bird,NA,NA,bird,FALSE,NA,18,5,0,3.4,1.95505044,5.038461538,2.199650322,4.896551724,1.915068585,3.68,1.796292478,0.8,1.471960144,1.4,1.755942292,0.16,0.6244998,0.8,1.443375673,4.12,1.394034911,0.375,0.969648076,1.583333333,1.691838893,3.375,3.375,0.541666667,1.318073913,0.291666667,0.690253052,3,NA,NA,NA,1.413166294,NA,6.75,1.78,3.83,2.48,5.88,2.55,6.4,1.5,2.375,NA,3514.69039,NA,6.103673469,NA,604,NA,0,0.516397779,1.429840706,1.251665557,0.788810638,0,0.674948558,0.823272602,0.666666667,0.699205899,0.483045892,0.483045892,1.173787791,0.674948558,0.823272602,0.421637021,1.264911064,1.264911064,0,0.707106781,0.707106781,0,0.632455532,0.816496581,1.08012345,0.942809042,0,0.516397779,0.440958552,0.333333333,0.737864787,0,0.316227766,0.440958552,0,0.316227766,0,1.247219129,0.483045892,0.483045892,0.483045892,0.707106781,0.316227766,1.069044968,1.135292424,1.060660172,1.712697677,0,0.951189731,0,0.744023809,1.100504935,0,0.440958552,0,0,0,0.447213595,0.483045892,0.707106781,0.674948558,0.632455532,0.534522484,0.483045892,0.849836586,1.229272594,1.135292424,0.966091783,0,0.966091783,0,0.316227766,0.516397779,0.744023809,0.866025404,0.440958552,0.316227766,0,1.349897115,0.483045892,0.516397779,0.632455532,0.421637021,0.737864787
18,19,item_19,animals,nouns,bug,bug,bug,NA,NA,bug,FALSE,NA,23,5,0,4.272727273,1.678744119,5.59375,1.864081111,5.296296296,1.750050874,2.19047619,1.778174559,0.571428571,1.247855303,2.571428571,1.776835068,0.333333333,0.856348839,0.238095238,0.538958431,4.19047619,1.167006753,1.421052632,1.773752753,2.210526316,1.812884361,2.421052632,2.421052632,1.105263158,1.728671193,0.631578947,1.256561725,3,NA,NA,NA,1.842357253,NA,3.45,1.47,6.06,2.39,4.08,1.98,6.7,0.8,3.076923077,NA,1809.200997,NA,5.8033241,NA,267,NA,0,0.699205899,1.054092553,1.251665557,1.032795559,0,0.471404521,0.849836586,0.567646212,0.788810638,0.516397779,0.875595036,1.0749677,0.699205899,0.823272602,0.421637021,1.398411798,0.567646212,0,0.483045892,0.674948558,0,0.632455532,1.059349905,1.0749677,0.516397779,0,1.286683938,0.5,0.726483157,0.527046277,0.316227766,0.421637021,0.440958552,0,0.421637021,0,0.737864787,0.737864787,1.08012345,0.516397779,0.948683298,0.316227766,0.951189731,1.135292424,1.195228609,2.073644135,0,0.899735411,0,0.916125381,1.166666667,0,0.440958552,0,0,0,0,0.516397779,0.918936583,0,0.737864787,0.487950036,0.483045892,0.699205899,1.264911064,0.948683298,0.918936583,0,0.843274043,0,0.316227766,0.483045892,0.744023809,0.866025404,0.440958552,0.316227766,0,1.349897115,0.823272602,0.516397779,0.483045892,0.483045892,0.843274043
19,20,item_20,animals,nouns,bunny,bunny,bunny,NA,NA,bunny,FALSE,NA,22,4.97,0.19,3.5,2.223610677,5.653846154,1.440619525,4.5,1.895413568,1.6,1.846761034,0.5,1.235441536,3.2,1.7651599,0.3,0.923380517,1.1,1.552586975,4.6,0.940324692,0.526315789,1.123902974,2.105263158,2.078854835,3.315789474,3.315789474,0.210526316,0.917662935,0.263157895,0.733492806,4,NA,NA,NA,1.323820735,NA,7.3,1.49,3.86,2.72,5.78,2.82,NA,NA,2.8,NA,2813.389816,NA,5.430686406,NA,586,NA,0,0.483045892,1.490711985,1.286683938,1.054092553,0,0.666666667,0.918936583,0.632455532,0.674948558,0.483045892,0.483045892,1.0749677,0.674948558,0.823272602,0.483045892,1.154700538,1.449137675,1.264911064,0.527046277,1.433720878,0,0.421637021,1.316561177,1.316561177,0.483045892,0,0.516397779,0.440958552,0.333333333,0.918936583,0,0.316227766,0.440958552,0,0.316227766,1.349897115,0.316227766,0.823272602,0.699205899,0.316227766,1.56347192,0.316227766,0.975900073,1.636391694,1.302470181,1.802775638,0,0.951189731,0,0.744023809,1.286683938,0,0.440958552,0,0,0,1.224744871,1.33749351,1.159501809,1.159501809,0.516397779,1.632993162,0.483045892,0.849836586,1.33749351,1.135292424,1.135292424,0,1.054092553,0,0.843274043,0.516397779,0.744023809,0.833333333,0.440958552,0.316227766,0,1.58113883,0.516397779,0.516397779,0.816496581,0.421637021,0.918936583
20,21,item_21,animals,nouns,butterfly,butterfly,butterfly,NA,NA,butterfly,FALSE,NA,24,4.93,0.26,4.727272727,1.793929156,5.785714286,1.343217333,4.25,2.090350501,0.1875,0.403112887,0.125,0.341565026,1.25,1.732050808,0.5625,1.152894907,0,0,4.5625,1.263262971,0.4,1.142481141,1.25,1.831737743,2.35,2.35,0.25,0.638666374,0.3,0.732695097,7,NA,NA,NA,1.578312761,NA,7.23,1.67,3.2,2.5,5.51,2.52,NA,NA,NA,NA,1668.737988,NA,4.814935065,NA,219,NA,0,0.516397779,1.247219129,1.251665557,0.994428926,0,0.666666667,0.918936583,0.567646212,0.674948558,0.483045892,0.516397779,1.0749677,0.699205899,0.823272602,0.421637021,1.286683938,1.523883927,0.316227766,0.516397779,0.816496581,0,0.483045892,1.135292424,1.08012345,0.483045892,0,0.527046277,0.440958552,0.333333333,0.823272602,0,0.316227766,0.333333333,0,0.316227766,0.316227766,0.421637021,0.737864787,0.875595036,0,1.712697677,0.316227766,0.951189731,1.251665557,1.060660172,1.0749677,0,0.951189731,0,0.916125381,1.100504935,0,0.440958552,0,0,0,0.447213595,1.100504935,1.100504935,1.286683938,0.516397779,0.534522484,0.483045892,0.823272602,1.100504935,1.135292424,1.032795559,0,0.966091783,0,0.316227766,0.516397779,0.744023809,0.866025404,0.440958552,0,0,1.349897115,0.483045892,0.516397779,0.699205899,0.421637021,0.966091783
21,22,item_22,animals,nouns,cat,cat,cat,NA,NA,cat,FALSE,NA,18,4.86,0.52,5.3,1.418136492,6.111111111,1.648620247,5.913043478,1.649050511,3.526315789,1.540866317,0.263157895,1.147078669,3.631578947,1.73879033,0.105263158,0.458831468,1.578947368,1.538967528,4.789473684,0.535303379,1.052631579,1.614988277,2.842105263,2.167004022,2.842105263,2.842105263,0.578947368,1.070606758,1.473684211,1.71167303,3,NA,NA,NA,1.607647081,NA,6.95,1.85,4.5,2.48,5.48,2.29,6.5,1.6,2,NA,1898.524303,NA,6.615518745,NA,595,NA,0,0.421637021,0.483045892,1.494434118,0.942809042,0,0.527046277,1.0749677,0.666666667,0.674948558,0.483045892,0.942809042,1.178511302,0.737864787,0.843274043,0.942809042,1.286683938,1.398411798,0,0.516397779,0.737864787,0,0.707106781,0.788810638,1.433720878,0.823272602,0,1.549193338,1.013793755,0.5,0.875595036,0,0.316227766,0.333333333,0,0.316227766,1.957890021,0.483045892,1.135292424,0.421637021,0.316227766,1.663329993,0.316227766,0.951189731,1.418136492,1.597989809,2.263232693,0,0.951189731,0,0.786795792,1.059349905,0,0.440958552,0,0,0,1.816590212,0.421637021,0.843274043,0.674948558,0.483045892,1.718249386,0.483045892,0.849836586,1.567021236,1.059349905,1.054092553,0,1.229272594,0,0.737864787,0.316227766,0.707106781,1.054092553,0.440958552,0.316227766,0.674948558,1.813529401,1.251665557,0.516397779,0.666666667,0.421637021,0.843274043
22,23,item_23,animals,nouns,chicken (animal),chicken (animal),chicken,NA,NA,chicken (animal),TRUE,polysemy,23,4.8,0.55,4.7,2.263232693,6.142857143,1.309307341,5.5,1.719453907,2.947368421,1.71508614,4,1.598610508,2.684210526,1.529438226,0.578947368,1.304513084,3,1.855921454,3.947368421,1.311220136,0.761904762,1.179184545,2.142857143,1.740279124,2.666666667,2.666666667,3.238095238,1.89485519,1.142857143,1.590148241,5,NA,NA,NA,1.507722977,NA,6.17,1.86,3.2,2.57,5.22,1.99,NA,NA,NA,NA,3024.926886,NA,5.566706021,NA,471,NA,0,0.316227766,1.475729575,1.286683938,1.100504935,0,0.666666667,0.823272602,0.971825316,0.674948558,0.483045892,0.483045892,1.0749677,0.674948558,0.823272602,0.421637021,1.178511302,1.0749677,0,0.516397779,0.699205899,0,0.483045892,1.135292424,1.229272594,0.699205899,0,0.866025404,0.440958552,0.440958552,1.059349905,0,0.316227766,0.333333333,0,0.316227766,0.674948558,1.135292424,1.0749677,0.527046277,0.527046277,1.509230856,0,1.112697281,1.054092553,1.035098339,1.264911064,0,0.951189731,0,0.881917104,1.118033989,0,0.440958552,0,0,0,0.447213595,0.316227766,0.699205899,0.674948558,0.674948558,0.534522484,0.483045892,0.726483157,0.918936583,0.942809042,0.849836586,0,0.966091783,0,0.699205899,0.516397779,0.744023809,0.833333333,0.440958552,0.316227766,0,1.509230856,0.46291005,0.5,0.600925213,0.316227766,0.948683298
23,24,item_24,animals,nouns,cow,cow,cow,NA,NA,cow,FALSE,NA,21,4.96,0.19,5.2,1.932183566,4.96969697,2.068889323,5.434782609,1.878734752,2.75,2.022895267,1.25,1.650358813,2.15,2.207046133,0.45,1.276302225,2.4,1.875043859,3.95,1.637552731,0.285714286,0.560611911,1.761904762,1.921061215,2,2,0.857142857,1.352246808,0.428571429,1.075705748,2,NA,NA,NA,1.457678265,NA,5.42,1.71,2.95,1.86,5.24,2.03,6.8,1.2,2.2,NA,2328.285442,NA,5.654825737,NA,475,NA,0,0.483045892,1.577621275,1.229272594,1.159501809,1,0.483045892,0.823272602,1.059349905,0.674948558,0.483045892,0.516397779,1.0749677,0.674948558,0.823272602,0.421637021,1.178511302,0.948683298,0,0.483045892,0.666666667,0,0.699205899,1.054092553,1.059349905,0.516397779,0,0.516397779,0.440958552,0.5,1.178511302,0,0.316227766,0.333333333,0,0.316227766,0.316227766,1.316561177,0.699205899,0.516397779,0.516397779,1.418136492,0.316227766,0.951189731,1.197219,1.060660172,1.135292424,0,0.951189731,0,0.726483157,1.247219129,0,0.440958552,0,0,0.377964473,0.447213595,0.316227766,0.699205899,0.632455532,0.674948558,0.534522484,0.483045892,0.849836586,1.032795559,1.449137675,0.948683298,0,0.966091783,0,0.674948558,0.516397779,0.744023809,0.833333333,0.440958552,0.316227766,0,1.349897115,0.483045892,0.516397779,0.632455532,0.421637021,0.843274043
24,25,item_25,animals,nouns,deer,deer,deer,NA,NA,deer,FALSE,NA,27,4.86,0.59,3.5,1.957890021,3.956521739,2.383241888,4.416666667,1.909169331,1.842105263,1.7082531,0.684210526,1.157230006,1.052631579,1.268143184,0.263157895,0.653376296,0.842105263,1.118687619,4.368421053,1.211542924,0.222222222,0.732084498,0.666666667,1.283377896,1.055555556,1.055555556,0.166666667,0.707106781,0.111111111,0.471404521,3,NA,NA,NA,1.322381342,NA,6.89,1.49,3.95,2.42,4.89,1.79,6.7,1,2.071428571,NA,1902.561046,NA,5.648484848,NA,155,NA,0,0.421637021,1.766981104,1.354006401,0.994428926,0,0.516397779,0.918936583,0.666666667,0.674948558,0.516397779,0.527046277,1.178511302,0.699205899,0.823272602,0.421637021,1.178511302,1.08012345,0,0.527046277,0.567646212,0,0.707106781,0.942809042,1.08012345,0.483045892,0,0.516397779,0.333333333,0.333333333,1.100504935,0,0.316227766,0.333333333,0,0.316227766,0.316227766,1.316561177,0.971825316,0.516397779,0,0.823272602,0.316227766,0.951189731,1.154700538,1.035098339,1.833333333,0,0.951189731,0,0.707106781,1.247219129,0,0.440958552,0,0,0,0.447213595,0.421637021,0.707106781,0.674948558,0.674948558,0.487950036,0.483045892,0.843274043,0.966091783,1.100504935,1.054092553,0,0.966091783,0,0.849836586,0.527046277,0.744023809,0.726483157,0.440958552,0.316227766,0,1.509230856,0.483045892,0.527046277,0.632455532,0.421637021,0.843274043
